iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
384,CDI85,85,25-November-1999,1999,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,3,Reuters,International,Farmers erect roadblocks in protest against low market prices for cocoa,0,1575307068
384,CDI86,86,26-November-1999,1999,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,3,Reuters,International,Farmers erect roadblocks in protest against low market prices for cocoa,0,1575307068
384,CDI87,87,27-November-1999,1999,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,3,Reuters,International,Farmers erect roadblocks in protest against low market prices for cocoa,0,1575307068
384,CDI88,88,28-November-1999,1999,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,3,Reuters,International,Farmers erect roadblocks in protest against low market prices for cocoa,0,1575307068
384,CDI89,89,01-December-1999,1999,1,Protests,Protest with intervention,Protesters (Ivory Coast),RDR: Rally of Republicans; Women (Ivory Coast),6,Police Forces of the Ivory Coast (1993-1999),NA,1,16,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Daloa,6.875,-6.452,1,Reuters,International,Women RDR supporters gather to protest ban on street marches; police respond with harsh tactics,0,1585691842
384,CDI90,90,01-December-1999,1999,1,Protests,Protest with intervention,Protesters (Ivory Coast),RDR: Rally of Republicans; Women (Ivory Coast),6,Police Forces of the Ivory Coast (1993-1999),NA,1,16,Western Africa,Ivory Coast,Savanes,Poro,NA,Korhogo,9.45,-5.633,1,Reuters,International,Women RDR supporters gather to protest ban on street marches; police respond with harsh tactics,0,1585691842
384,CDI91,91,01-December-1999,1999,1,Protests,Protest with intervention,Police Forces of the Ivory Coast (1993-1999),NA,1,Protesters (Ivory Coast),RDR: Rally of Republicans; Women (Ivory Coast),6,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Women RDR supporters gather to protest ban on street marches; police respond with harsh tactics,0,1585691842
384,CDI92,92,01-December-1999,1999,1,Protests,Protest with intervention,Police Forces of the Ivory Coast (1993-1999),NA,1,Protesters (Ivory Coast),RDR: Rally of Republicans; Women (Ivory Coast),6,16,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Daloa,6.875,-6.452,1,Reuters,International,Women RDR supporters gather to protest ban on street marches; police respond with harsh tactics,0,1585691842
384,CDI93,93,01-December-1999,1999,1,Protests,Protest with intervention,Police Forces of the Ivory Coast (1993-1999),NA,1,Protesters (Ivory Coast),RDR: Rally of Republicans; Women (Ivory Coast),6,16,Western Africa,Ivory Coast,Savanes,Poro,NA,Korhogo,9.45,-5.633,1,Reuters,International,Women RDR supporters gather to protest ban on street marches; police respond with harsh tactics,0,1585691842
384,CDI94,94,18-December-1999,1999,1,Protests,Protest with intervention,Protesters (Ivory Coast),RDR: Rally of Republicans,6,Police Forces of the Ivory Coast (1993-1999),NA,1,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Massive rally to support Ouattara and RDR,0,1585691842
384,CDI95,95,22-December-1999,1999,1,Riots,Violent demonstration,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (1993-1999),5,NA,NA,0,50,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Soldiers stage mutiny and riot over poor working conditions and lack of pay,0,1585691842
384,CDI96,96,23-December-1999,1999,1,Battles,Armed clash,Military Forces of the Ivory Coast (1993-1999),NA,1,Mutiny of Military Forces of the Ivory Coast (1993-1999),NA,1,11,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Mutinous soldiers attack army commander at his home,0,1585691842
384,CDI97,97,23-December-1999,1999,1,Riots,Violent demonstration,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (1993-1999),5,NA,NA,0,50,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,"Soldiers stage riot over pay, loot shops",0,1585691842
384,CDI98,98,23-December-1999,1999,1,Riots,Mob violence,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (1993-1999),5,Civilians (Ivory Coast),NA,7,57,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,New York Times,International,"Soldier attack civilians, steal vehicles and stage riots over pay",0,1585691842
384,CDI99,99,24-December-1999,1999,1,Strategic developments,Looting/property destruction,Mutiny of Military Forces of the Ivory Coast (1993-1999),Rioters (Ivory Coast),1,Civilians (Ivory Coast),Labour Group (Ivory Coast),7,17,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Times of India,International,Armed soldiers and civilians loot shops in capital,0,1585691842
384,CDI100,100,25-December-1999,1999,1,Strategic developments,Looting/property destruction,Mutiny of Military Forces of the Ivory Coast (1999-2000),Rioters (Ivory Coast),1,Civilians (Ivory Coast),Labour Group (Ivory Coast),7,17,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Times of India,International,Armed soldiers and civilians loot shops in capital,0,1585691842
384,CDI101,101,25-December-1999,1999,1,Violence against civilians,Attack,Mutiny of Military Forces of the Ivory Coast (1999-2000),NA,1,Civilians (Ivory Coast),Journalists (Ivory Coast),7,17,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Times of India,International,"Armed soldiers force journalist out of car, steal vehicle and harass civilians",0,1585691842
384,CDI102,102,25-December-1999,1999,1,Battles,Armed clash,Police Forces of the Ivory Coast (1999-2000),NA,1,Mutiny of Military Forces of the Ivory Coast (1999-2000),NA,1,11,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,All Africa,Regional,Gunfight between police and mutinous soldiers in Abidjan following deposal of Ivorian president,0,1585691842
384,CDI103,103,28-January-2000,2000,1,Riots,Violent demonstration,Rioters (Ivory Coast),Police Forces of the Ivory Coast (1999-2000),5,NA,NA,0,50,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,All Africa,Regional,"Police officers stage riot, fire weapons into air to protest alleged abuse of authority by fellow officers",0,1585691842
384,CDI104,104,27-March-2000,2000,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,Mutiny of Military Forces of the Ivory Coast (1999-2000),NA,1,11,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Daloa,6.875,-6.452,1,AP,International,Soldier stage mutiny over pay,0,1585691842
384,CDI105,105,19-April-2000,2000,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Farmers stage protest outside commodity regulators office,0,1575307063
384,CDI106,106,11-May-2000,2000,1,Violence against civilians,Attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Soldiers kill suspected bandit execution-style on the streets of Abidjan,1,1585691842
384,CDI107,107,16-May-2000,2000,1,Violence against civilians,Attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),Journalists (Ivory Coast),7,17,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,AP,International,"Soldiers raid and ransack newspaper office, arrest journalists and illegally detain them",0,1585691842
384,CDI108,108,04-July-2000,2000,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,Mutiny of Military Forces of the Ivory Coast (1999-2000),NA,1,11,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI109,109,04-July-2000,2000,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,Mutiny of Military Forces of the Ivory Coast (1999-2000),NA,1,11,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI110,110,04-July-2000,2000,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,Mutiny of Military Forces of the Ivory Coast (1999-2000),NA,1,11,Western Africa,Ivory Coast,Savanes,Poro,NA,Korhogo,9.45,-5.633,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI111,111,04-July-2000,2000,1,Riots,Violent demonstration,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (2000-2011),5,NA,NA,0,50,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI112,112,04-July-2000,2000,1,Riots,Violent demonstration,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (2000-2011),5,NA,NA,0,50,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI113,113,04-July-2000,2000,1,Riots,Violent demonstration,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (2000-2011),5,NA,NA,0,50,Western Africa,Ivory Coast,Savanes,Poro,NA,Korhogo,9.45,-5.633,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI114,114,04-July-2000,2000,1,Violence against civilians,Attack,Mutiny of Military Forces of the Ivory Coast (1999-2000),NA,1,Civilians (Ivory Coast),Journalists (Ivory Coast),7,17,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Reuters,International,Rampaging soldiers shoot dead a news photographer during mutiny,1,1585691842
384,CDI115,115,05-July-2000,2000,1,Battles,Armed clash,Mutiny of Military Forces of the Ivory Coast (2000-2011),NA,1,Military Forces of the Ivory Coast (2000-2011),NA,1,11,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI116,116,05-July-2000,2000,1,Riots,Violent demonstration,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (2000-2011),5,NA,NA,0,50,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI117,117,05-July-2000,2000,1,Riots,Violent demonstration,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (2000-2011),5,NA,NA,0,50,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI118,118,05-July-2000,2000,1,Riots,Violent demonstration,Rioters (Ivory Coast),Mutiny of Military Forces of the Ivory Coast (2000-2011),5,NA,NA,0,50,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Reuters,International,Soldiers stage massive rebellion and riots over pay dispute,0,1585691842
384,CDI119,119,06-July-2000,2000,1,Battles,Armed clash,Mutiny of Military Forces of the Ivory Coast (2000-2011),NA,1,Former Military Forces of the Ivory Coast (2000-2011),NA,1,11,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Soldiers shoot dead ex-soldier who had opened fire on them,1,1585691842
384,CDI120,120,27-July-2000,2000,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,AFP,International,Anti-French protest in Abidjan,0,1575307063
384,CDI121,121,28-July-2000,2000,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,AFP,International,Anti-French protest in Abidjan,0,1575307063
384,CDI124,124,31-July-2000,2000,1,Protests,Protest with intervention,Police Forces of the Ivory Coast (1999-2000),Military Forces of the Ivory Coast (1999-2000),1,Protesters (Ivory Coast),NA,6,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Anti-Guei protest is brutally repressed by security forces,0,1585691842
384,CDI125,125,31-July-2000,2000,1,Protests,Protest with intervention,Police Forces of the Ivory Coast (1999-2000),Military Forces of the Ivory Coast (1999-2000),1,Protesters (Ivory Coast),NA,6,16,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Reuters,International,Anti-Guei protest is brutally repressed by security forces,0,1585691842
384,CDI122,122,31-July-2000,2000,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Anti-Guei protest is brutally repressed by security forces,0,1575307063
384,CDI123,123,31-July-2000,2000,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Reuters,International,Anti-Guei protest is brutally repressed by security forces,0,1575307063
384,CDI126,126,17-August-2000,2000,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Demonstration calling for Guei to resign,0,1575307063
384,CDI129,129,28-August-2000,2000,1,Violence against civilians,Attack,Mossi Ethnic Militia (Burkina Faso),NA,4,Civilians (Ivory Coast),Kroumen Ethnic Group (Ivory Coast); Women (Ivory Coast),7,47,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grand-Bereby,4.633,-6.917,1,All Africa,Regional,Burkinabes attack Kroumens; kill young girl,1,1616530988
384,CDI127,127,28-August-2000,2000,1,Battles,Armed clash,Mossi Ethnic Militia (Burkina Faso),NA,4,Kroumen Ethnic Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grand-Bereby,4.633,-6.917,1,All Africa,Regional,Clashes between ethnic Kroumen and Burkinabe militias,0,1616530988
384,CDI128,128,28-August-2000,2000,1,Violence against civilians,Attack,Kroumen Ethnic Militia (Ivory Coast),NA,4,Civilians (Burkina Faso),Mossi Ethnic Group (Burkina Faso),7,47,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grand-Bereby,4.633,-6.917,1,All Africa,Regional,Kroumens attack Burkinabes; kill two persons,2,1616530988
384,CDI134,134,02-September-2000,2000,2,Battles,Armed clash,Mossi Ethnic Militia (Burkina Faso),NA,4,Kroumen Ethnic Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grand-Bereby,4.633,-6.917,2,All Africa,Regional,Ongoing clashes between Burkinabe Mossi ethnic group and Ivorian Kroumen,0,1616530988
384,CDI130,130,02-September-2000,2000,2,Battles,Armed clash,Mossi Ethnic Militia (Burkina Faso),NA,4,Kroumen Ethnic Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grand-Bereby,4.633,-6.917,1,All Africa,Regional,Ongoing clashes between Burkinabe Mossi ethnic group and Ivorian Kroumen,0,1616530988
384,CDI132,132,02-September-2000,2000,2,Battles,Armed clash,Mossi Ethnic Militia (Burkina Faso),NA,4,Kroumen Ethnic Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grand-Bereby,4.633,-6.917,1,All Africa,Regional,Ongoing clashes between Burkinabe Mossi ethnic group and Ivorian Kroumen,0,1616530988
384,CDI131,131,02-September-2000,2000,2,Battles,Armed clash,Mossi Ethnic Militia (Burkina Faso),NA,4,Kroumen Ethnic Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grand-Bereby,4.633,-6.917,1,All Africa,Regional,Ongoing clashes between Burkinabe Mossi ethnic group and Ivorian Kroumen,0,1616530988
384,CDI133,133,02-September-2000,2000,2,Battles,Armed clash,Mossi Ethnic Militia (Burkina Faso),NA,4,Kroumen Ethnic Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grand-Bereby,4.633,-6.917,1,All Africa,Regional,Ongoing clashes between Burkinabe Mossi ethnic group and Ivorian Kroumen,0,1616530988
384,CDI135,135,08-September-2000,2000,1,Violence against civilians,Attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),Journalists (Ivory Coast),7,17,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Soldiers beat journalist who published article critical of Guei,0,1585691842
384,CDI136,136,09-September-2000,2000,1,Protests,Peaceful protest,Protesters (Ivory Coast),Women (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,Women gather to protest Guei and show support for Ouattara,0,1575307064
